Date,spy,tlt,gld,vix,hyg
2010-05-28,109.37000274658203,96.5,118.87999725341797,32.06999969482422,84.61000061035156
2010-06-01,107.52999877929688,96.8499984741211,119.91000366210938,35.540000915527344,83.56999969482422
2010-06-02,110.33000183105469,95.93000030517578,119.77999877929688,30.170000076293945,84.0
2010-06-03,110.70999908447266,95.2300033569336,117.95999908447266,29.459999084472656,84.02999877929688
2010-06-04,106.81999969482422,97.79000091552734,119.19000244140625,35.47999954223633,83.55999755859375
2010-06-07,105.48999786376953,98.54000091552734,121.48999786376953,36.56999969482422,82.9800033569336
2010-06-08,106.62000274658203,98.05000305175781,121.0,33.70000076293945,83.11000061035156
2010-06-09,106.05000305175781,97.94000244140625,120.55999755859375,33.72999954223633,83.29000091552734
2010-06-10,109.1500015258789,96.19000244140625,118.97000122070312,30.56999969482422,84.13999938964844
2010-06-11,109.68000030517578,97.41000366210938,120.01000213623047,28.790000915527344,84.26000213623047
2010-06-14,109.51000213623047,96.91000366210938,119.5999984741211,28.579999923706055,84.37000274658203
2010-06-15,112.0,96.51000213623047,120.98999786376953,25.8700008392334,85.19000244140625
2010-06-16,111.95999908447266,97.05999755859375,120.33000183105469,25.920000076293945,85.26000213623047
2010-06-17,112.13999938964844,97.8499984741211,121.9000015258789,25.049999237060547,85.9000015258789
2010-06-18,111.7300033569336,97.69000244140625,122.83000183105469,23.950000762939453,86.2699966430664
2010-06-21,111.41000366210938,97.41000366210938,120.38999938964844,24.8799991607666,86.58000183105469
2010-06-22,109.56999969482422,98.56999969482422,121.44999694824219,27.049999237060547,85.95999908447266
2010-06-23,109.2300033569336,99.23999786376953,120.94999694824219,26.90999984741211,85.9000015258789
2010-06-24,107.41999816894531,98.6500015258789,121.30000305175781,29.739999771118164,85.30999755859375
2010-06-25,107.87000274658203,99.05000305175781,122.76000213623047,28.530000686645508,85.69999694824219
2010-06-28,107.52999877929688,99.9800033569336,121.08999633789062,29.0,85.88999938964844
2010-06-29,104.20999908447266,101.06999969482422,121.2699966430664,34.130001068115234,85.02999877929688
2010-06-30,103.22000122070312,101.75,121.68000030517578,34.540000915527344,84.9000015258789
2010-07-01,102.76000213623047,101.5999984741211,117.04000091552734,32.86000061035156,84.68000030517578
2010-07-02,102.19999694824219,100.79000091552734,118.48999786376953,30.1200008392334,84.69999694824219
2010-07-06,102.87000274658203,101.62000274658203,116.51000213623047,29.649999618530273,85.37000274658203
2010-07-07,106.11000061035156,100.43000030517578,117.7300033569336,26.84000015258789,86.4000015258789
2010-07-08,107.16000366210938,99.79000091552734,117.20999908447266,25.709999084472656,86.80000305175781
2010-07-09,107.95999908447266,99.22000122070312,118.36000061035156,24.979999542236328,86.5999984741211
2010-07-12,108.02999877929688,99.18000030517578,117.33999633789062,24.43000030517578,86.52999877929688
2010-07-13,109.66000366210938,98.33000183105469,118.36000061035156,24.559999465942383,87.19999694824219
2010-07-14,109.6500015258789,99.31999969482422,118.30000305175781,24.889999389648438,87.12000274658203
2010-07-15,109.68000030517578,100.30999755859375,118.2300033569336,25.139999389648438,87.25
2010-07-16,106.66000366210938,100.80000305175781,116.66999816894531,26.25,86.72000122070312
2010-07-19,107.29000091552734,100.18000030517578,115.7300033569336,25.969999313354492,87.01000213623047
2010-07-20,108.4800033569336,100.33000183105469,116.6500015258789,23.93000030517578,87.70999908447266
2010-07-21,107.06999969482422,102.02999877929688,115.8499984741211,25.639999389648438,87.66999816894531
2010-07-22,109.45999908447266,100.8499984741211,116.86000061035156,24.6299991607666,88.44999694824219
2010-07-23,110.41000366210938,99.77999877929688,116.08999633789062,23.469999313354492,88.8499984741211
2010-07-26,111.55999755859375,99.61000061035156,115.5199966430664,22.729999542236328,88.88999938964844
2010-07-27,111.55000305175781,98.6500015258789,113.51000213623047,23.190000534057617,88.7699966430664
2010-07-28,110.83000183105469,98.97000122070312,113.77999877929688,24.25,88.58000183105469
2010-07-29,110.29000091552734,98.94000244140625,114.29000091552734,24.1299991607666,88.8499984741211
2010-07-30,110.2699966430664,100.4800033569336,115.48999786376953,23.5,88.62000274658203
2010-08-02,112.76000213623047,98.75,115.54000091552734,22.010000228881836,88.4800033569336
2010-08-03,112.22000122070312,99.31999969482422,115.98999786376953,22.6299991607666,88.4800033569336
2010-08-04,112.97000122070312,98.55999755859375,116.72000122070312,22.209999084472656,88.43000030517578
2010-08-05,112.8499984741211,99.0199966430664,116.9800033569336,22.100000381469727,88.38999938964844
2010-08-06,112.38999938964844,100.0999984741211,117.83999633789062,21.739999771118164,88.37000274658203
2010-08-09,112.98999786376953,99.7300033569336,117.4000015258789,22.139999389648438,88.20999908447266
2010-08-10,112.37999725341797,99.94000244140625,117.7300033569336,22.3700008392334,88.18000030517578
2010-08-11,109.30000305175781,101.27999877929688,117.33999633789062,25.389999389648438,87.02999877929688
2010-08-12,108.62999725341797,101.02999877929688,118.7699966430664,25.729999542236328,86.7300033569336
2010-08-13,108.30999755859375,102.29000091552734,118.73999786376953,26.239999771118164,87.11000061035156
2010-08-16,108.26000213623047,104.8499984741211,119.7300033569336,26.100000381469727,87.22000122070312
2010-08-17,109.58999633789062,104.25,119.75,24.329999923706055,87.55000305175781
2010-08-18,109.79000091552734,104.52999877929688,120.22000122070312,24.59000015258789,87.69999694824219
2010-08-19,107.87999725341797,106.16000366210938,120.38999938964844,26.440000534057617,87.5199966430664
2010-08-20,107.52999877929688,106.04000091552734,119.97000122070312,25.489999771118164,87.7300033569336
2010-08-23,107.12000274658203,106.05999755859375,119.77999877929688,25.65999984741211,87.7300033569336
2010-08-24,105.52999877929688,107.76000213623047,120.36000061035156,27.459999084472656,87.2699966430664
2010-08-25,105.94000244140625,107.41000366210938,121.36000061035156,26.700000762939453,87.1500015258789
2010-08-26,105.2300033569336,108.41999816894531,120.95999908447266,27.3700008392334,87.02999877929688
2010-08-27,106.86000061035156,105.3499984741211,121.01000213623047,24.450000762939453,87.0199966430664
2010-08-30,105.30999755859375,107.37000274658203,120.91000366210938,27.209999084472656,87.18000030517578
2010-08-31,105.30999755859375,108.55999755859375,122.08000183105469,26.049999237060547,87.1500015258789
2010-09-01,108.45999908447266,106.0,121.69000244140625,23.889999389648438,87.45999908447266
2010-09-02,109.47000122070312,104.87999725341797,122.29000091552734,23.190000534057617,87.5999984741211
2010-09-03,110.88999938964844,103.58000183105469,121.86000061035156,21.309999465942383,87.86000061035156
2010-09-07,109.63999938964844,105.69999694824219,122.69999694824219,23.799999237060547,87.7300033569336
2010-09-08,110.41000366210938,104.86000061035156,122.70999908447266,23.25,87.75
2010-09-09,110.91999816894531,102.79000091552734,121.55999755859375,22.809999465942383,88.0999984741211
2010-09-10,111.4800033569336,102.31999969482422,121.7300033569336,21.989999771118164,88.33000183105469
2010-09-13,112.72000122070312,102.81999969482422,121.62000274658203,21.209999084472656,88.79000091552734
2010-09-14,112.6500015258789,103.80999755859375,124.0199966430664,21.559999465942383,88.7699966430664
2010-09-15,113.08000183105469,102.2699966430664,123.94000244140625,22.100000381469727,88.69000244140625
2010-09-16,113.05000305175781,101.26000213623047,124.62999725341797,21.719999313354492,88.83999633789062
2010-09-17,112.48999786376953,101.66999816894531,124.54000091552734,22.010000228881836,89.0
2010-09-20,114.20999908447266,102.26000213623047,124.87000274658203,21.5,89.13999938964844
2010-09-21,113.9800033569336,103.68000030517578,126.01000213623047,22.350000381469727,88.98999786376953
2010-09-22,113.41999816894531,104.61000061035156,126.19999694824219,22.510000228881836,88.62999725341797
2010-09-23,112.5,104.91000366210938,126.30000305175781,23.8700008392334,88.4000015258789
2010-09-24,114.81999969482422,103.5,126.69000244140625,21.709999084472656,88.75
2010-09-27,114.2699966430664,105.30000305175781,126.72000122070312,22.540000915527344,88.9000015258789
2010-09-28,114.66999816894531,106.0199966430664,127.8499984741211,22.600000381469727,89.02999877929688
2010-09-29,114.47000122070312,105.58000183105469,127.94999694824219,23.25,89.23999786376953
2010-09-30,114.12999725341797,105.51000213623047,127.91000366210938,23.700000762939453,89.69000244140625
2010-10-01,114.61000061035156,104.61000061035156,128.91000366210938,22.5,89.22000122070312
2010-10-04,113.75,104.87999725341797,128.4600067138672,23.530000686645508,88.91000366210938
2010-10-05,116.04000091552734,104.25,130.99000549316406,21.760000228881836,89.2300033569336
2010-10-06,116.02999877929688,105.55999755859375,131.80999755859375,21.489999771118164,89.1500015258789
2010-10-07,115.88999938964844,104.68000030517578,130.3699951171875,21.559999465942383,89.33000183105469
2010-10-08,116.54000091552734,104.22000122070312,131.66000366210938,20.709999084472656,89.62999725341797
2010-10-11,116.6500015258789,104.23999786376953,132.2899932861328,18.959999084472656,89.81999969482422
2010-10-12,117.01000213623047,103.20999908447266,131.9600067138672,18.93000030517578,89.73999786376953
2010-10-13,117.91999816894531,103.05000305175781,134.07000732421875,19.06999969482422,90.04000091552734
2010-10-14,117.45999908447266,101.51000213623047,134.75,19.8799991607666,89.61000061035156
2010-10-15,117.69999694824219,100.2699966430664,133.67999267578125,19.030000686645508,89.83999633789062
2010-10-18,118.27999877929688,101.08000183105469,134.27999877929688,19.09000015258789,89.72000122070312
2010-10-19,116.7300033569336,101.69000244140625,130.11000061035156,20.6299991607666,89.70999908447266
2010-10-20,117.87000274658203,101.91000366210938,131.32000732421875,19.790000915527344,89.98999786376953
2010-10-21,118.12999725341797,100.69999694824219,129.47000122070312,19.270000457763672,89.8499984741211
2010-10-22,118.3499984741211,101.37999725341797,129.72999572753906,18.780000686645508,90.26000213623047
2010-10-25,118.69999694824219,101.66999816894531,130.85000610351562,19.850000381469727,90.61000061035156
2010-10-26,118.72000122070312,100.0999984741211,130.8800048828125,20.219999313354492,90.75
2010-10-27,118.37999725341797,99.22000122070312,129.52000427246094,20.709999084472656,90.6500015258789
2010-10-28,118.4000015258789,99.48999786376953,131.24000549316406,20.8799991607666,90.69999694824219
2010-10-29,118.48999786376953,100.41999816894531,132.6199951171875,21.200000762939453,90.73999786376953
2010-11-01,118.52999877929688,99.66999816894531,131.9199981689453,21.829999923706055,89.97000122070312
2010-11-02,119.47000122070312,100.9800033569336,132.49000549316406,21.56999969482422,90.41000366210938
2010-11-03,119.94999694824219,98.91999816894531,131.57000732421875,19.559999465942383,90.70999908447266
2010-11-04,122.26000213623047,99.69000244140625,136.02999877929688,18.520000457763672,91.88999938964844
2010-11-05,122.72000122070312,97.9800033569336,136.3800048828125,18.260000228881836,91.79000091552734
2010-11-08,122.48999786376953,98.41999816894531,137.77999877929688,18.290000915527344,91.5199966430664
2010-11-09,121.61000061035156,96.25,135.58999633789062,19.079999923706055,91.26000213623047
2010-11-10,122.0999984741211,96.37999725341797,137.24000549316406,18.469999313354492,90.51000213623047
2010-11-11,121.63999938964844,96.33000183105469,137.66000366210938,18.639999389648438,90.1500015258789
2010-11-12,120.19999694824219,95.80999755859375,133.69000244140625,20.610000610351562,89.81999969482422
2010-11-15,120.02999877929688,93.80999755859375,132.4199981689453,20.200000762939453,89.6500015258789
2010-11-16,118.16000366210938,96.13999938964844,130.97000122070312,22.579999923706055,88.66000366210938
2010-11-17,118.22000122070312,95.61000061035156,130.3800048828125,21.760000228881836,89.11000061035156
2010-11-18,119.95999908447266,96.0,132.08999633789062,18.75,90.23999786376953
2010-11-19,120.29000091552734,96.58999633789062,132.1999969482422,18.040000915527344,90.20999908447266
2010-11-22,120.19000244140625,97.0,133.47999572753906,18.3700008392334,89.58000183105469
2010-11-23,118.44999694824219,97.4800033569336,134.41000366210938,20.6299991607666,88.3499984741211
2010-11-24,120.19999694824219,95.73999786376953,134.17999267578125,19.559999465942383,88.87999725341797
2010-11-26,118.80000305175781,97.06999969482422,133.11000061035156,22.219999313354492,88.55999755859375
2010-11-29,119.16000366210938,97.9000015258789,133.50999450683594,21.530000686645508,88.79000091552734
2010-11-30,118.48999786376953,98.41000366210938,135.4199981689453,23.540000915527344,88.98999786376953
2010-12-01,121.01000213623047,95.88999938964844,135.3800048828125,21.360000610351562,89.22000122070312
2010-12-02,122.55999755859375,95.63999938964844,135.1999969482422,19.389999389648438,89.2699966430664
2010-12-03,122.88999938964844,94.88999938964844,138.07000732421875,18.010000228881836,89.41999816894531
2010-12-06,122.76000213623047,96.2300033569336,139.11000061035156,18.020000457763672,89.37000274658203
2010-12-07,122.83000183105469,94.16999816894531,136.5,17.989999771118164,89.83000183105469
2010-12-08,123.27999877929688,93.26000213623047,134.7899932861328,17.739999771118164,89.54000091552734
2010-12-09,123.76000213623047,93.72000122070312,135.3699951171875,17.25,89.3499984741211
2010-12-10,124.4800033569336,93.1500015258789,135.41000366210938,17.610000610351562,89.38999938964844
2010-12-13,124.55999755859375,93.5,136.0500030517578,17.549999237060547,88.94000244140625
2010-12-14,124.66999816894531,92.13999938964844,136.17999267578125,17.610000610351562,89.37999725341797
2010-12-15,124.0999984741211,90.94000244140625,134.6999969482422,17.940000534057617,89.02999877929688
2010-12-16,124.81999969482422,91.56999969482422,133.80999755859375,17.389999389648438,89.36000061035156
2010-12-17,124.30000305175781,93.23999786376953,134.1999969482422,16.110000610351562,89.48999786376953
2010-12-20,124.5999984741211,93.13999938964844,135.11000061035156,16.40999984741211,89.6500015258789
2010-12-21,125.38999938964844,93.79000091552734,135.32000732421875,16.489999771118164,89.83999633789062
2010-12-22,125.77999877929688,93.12000274658203,135.0500030517578,15.449999809265137,90.08999633789062
2010-12-23,125.5999984741211,92.93000030517578,134.66000366210938,16.469999313354492,90.18000030517578
2010-12-27,125.6500015258789,93.76000213623047,135.02000427246094,17.670000076293945,90.25
2010-12-28,125.83000183105469,91.61000061035156,137.22000122070312,17.520000457763672,89.7300033569336
2010-12-29,125.91999816894531,93.16000366210938,137.7100067138672,17.280000686645508,90.02999877929688
2010-12-30,125.72000122070312,93.08999633789062,137.02999877929688,17.520000457763672,90.12999725341797
2010-12-31,125.75,94.12000274658203,138.72000122070312,17.75,90.29000091552734
2011-01-03,127.05000305175781,93.41000366210938,138.0,17.610000610351562,90.36000061035156
2011-01-04,126.9800033569336,93.5199966430664,134.75,17.3799991607666,90.7699966430664
2011-01-05,127.63999938964844,91.45999908447266,134.3699951171875,17.020000457763672,91.0
2011-01-06,127.38999938964844,91.86000061035156,133.8300018310547,17.399999618530273,91.11000061035156
2011-01-07,127.13999938964844,92.3499984741211,133.5800018310547,17.139999389648438,90.76000213623047
2011-01-10,126.9800033569336,92.8499984741211,134.1199951171875,17.540000915527344,90.69000244140625
2011-01-11,127.43000030517578,92.33000183105469,134.91000366210938,16.889999389648438,91.04000091552734
2011-01-12,128.5800018310547,91.61000061035156,135.4600067138672,16.239999771118164,91.2300033569336
2011-01-13,128.3699951171875,92.43000030517578,134.0500030517578,16.389999389648438,91.20999908447266
2011-01-14,129.3000030517578,91.83999633789062,132.69000244140625,15.460000038146973,91.36000061035156
2011-01-18,129.52000427246094,91.41000366210938,133.42999267578125,15.869999885559082,91.3499984741211
2011-01-19,128.25,92.06999969482422,133.72000122070312,17.309999465942383,91.06999969482422
2011-01-20,128.0800018310547,90.80000305175781,131.1999969482422,17.989999771118164,90.88999938964844
2011-01-21,128.3699951171875,91.5199966430664,131.02999877929688,18.469999313354492,91.26000213623047
2011-01-24,129.10000610351562,91.55999755859375,130.36000061035156,17.649999618530273,91.38999938964844
2011-01-25,129.1699981689453,92.43000030517578,130.10000610351562,17.59000015258789,91.52999877929688
2011-01-26,129.6699981689453,91.02999877929688,131.16000366210938,16.639999389648438,91.72000122070312
2011-01-27,129.99000549316406,91.44000244140625,127.93000030517578,16.149999618530273,91.83999633789062
2011-01-28,127.72000122070312,91.91999816894531,130.27999877929688,20.040000915527344,91.29000091552734
2011-01-31,128.67999267578125,91.22000122070312,129.8699951171875,19.530000686645508,91.77999877929688
2011-02-01,130.74000549316406,90.44999694824219,130.8000030517578,17.6299991607666,91.37000274658203
2011-02-02,130.49000549316406,90.47000122070312,130.4499969482422,17.299999237060547,91.47000122070312
2011-02-03,130.77999877929688,89.72000122070312,132.1999969482422,16.690000534057617,91.47000122070312
2011-02-04,131.14999389648438,88.80999755859375,131.66000366210938,15.930000305175781,91.87000274658203
2011-02-07,131.97000122070312,89.2699966430664,131.67999267578125,16.280000686645508,92.04000091552734
2011-02-08,132.57000732421875,88.44999694824219,133.13999938964844,15.8100004196167,92.13999938964844
2011-02-09,132.27000427246094,89.22000122070312,133.07000732421875,15.869999885559082,91.62000274658203
2011-02-10,132.32000732421875,88.19000244140625,132.85000610351562,16.09000015258789,91.72000122070312
2011-02-11,133.11000061035156,89.45999908447266,132.32000732421875,15.6899995803833,91.94999694824219
2011-02-14,133.42999267578125,89.5199966430664,132.9499969482422,15.949999809265137,92.0199966430664
2011-02-15,133.00999450683594,89.91999816894531,133.97000122070312,16.3700008392334,91.83999633789062
2011-02-16,133.85000610351562,89.62999725341797,134.10000610351562,16.719999313354492,91.87000274658203
2011-02-17,134.25,89.7699966430664,135.0399932861328,16.59000015258789,92.08000183105469
2011-02-18,134.52999877929688,89.48999786376953,135.41000366210938,16.43000030517578,92.36000061035156
2011-02-22,131.8300018310547,90.83000183105469,136.2899932861328,20.799999237060547,91.5999984741211
2011-02-23,131.02000427246094,91.16000366210938,137.50999450683594,22.1299991607666,91.69000244140625
2011-02-24,130.92999267578125,91.73999786376953,136.47999572753906,21.31999969482422,91.76000213623047
2011-02-25,132.3300018310547,92.27999877929688,137.3800048828125,19.219999313354492,92.04000091552734
2011-02-28,133.14999389648438,92.4000015258789,137.66000366210938,18.350000381469727,92.5
2011-03-01,130.92999267578125,92.37000274658203,140.02999877929688,21.010000228881836,91.77999877929688
2011-03-02,131.2100067138672,90.94999694824219,139.9199981689453,20.700000762939453,91.86000061035156
2011-03-03,133.47000122070312,90.05999755859375,138.08999633789062,18.600000381469727,92.19000244140625
2011-03-04,132.47000122070312,90.80999755859375,139.35000610351562,19.059999465942383,92.0
2011-03-07,131.42999267578125,90.2300033569336,139.72000122070312,20.65999984741211,92.0199966430664
2011-03-08,132.5800018310547,89.68000030517578,139.36000061035156,19.81999969482422,91.94000244140625
2011-03-09,132.38999938964844,90.55000305175781,139.41000366210938,20.219999313354492,91.68000030517578
2011-03-10,129.94000244140625,92.06999969482422,137.77000427246094,21.8799991607666,91.19999694824219
2011-03-11,130.83999633789062,91.55000305175781,138.22000122070312,20.079999923706055,91.18000030517578
2011-03-14,130.0500030517578,91.51000213623047,138.86000061035156,21.1299991607666,90.80999755859375
2011-03-15,128.55999755859375,92.87999725341797,136.27000427246094,24.31999969482422,90.33999633789062
